product_id,product_name,manufacturer,price,number_available_in_stock,number_of_reviews,average_review_rating,product_information,product_description,customer_reviews,subcategory_1,subcategory_2,subcategory_3,subcategory_4,category
18e3f636d576a365a269f5fc3fd822fd,Pack of 4 - Easter Slide Puzzles - Great Easter Party Bag Fillers,MunchieMoosKids,3.20,,2,4.5,"Technical Details Manufacturer recommended age:3 years and up Manufacturer referenceeasterslidepuzzlesx4    Additional Information ASINB00B1D0Q6I Best Sellers Rank 25,543 in Toys & Games (See top 100) #134 in Toys & Games > Jigsaws & Puzzles > Brain Teasers #643 in Toys & Games > Party Supplies > Party Favours Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available15 Jan. 2013    Feedback  Would you like to update product info or give feedback on images?",Checkout MunchieMoosKids storefront for even more Party Bag Fillers!!,"Easter slide puzzles // 4.0 // 25 April 2013 // By
    
    SDV78
  
 on 25 April 2013 // My 4 year cant quite manage to slide these pieces around yet, so there is no hope for the 3 year old! The older nieces did well and it passed a good 20 minutes before they were bored...maybe i will time them next year when I bring them out again. | Five Stars // 5.0 // 8 July 2014 // By
    
    Em
  
 on 8 July 2014 // Great for party bags",Party Favours,,,,Party Supplies
24c07d713863d809afd62b386daf8c4f,Minecraft Core Animal Mob (Pack of 6),Minecraft,14.53,56,230,4.8,Technical Details Item Weight113 g Product Dimensions8.9 x 8.9 x 8.9 cm Manufacturer recommended age:6 years and up Item model number16590 Number of Puzzle Pieces6 Assembly RequiredNo Batteries Required?No Batteries Included?No Colormulti-colored    Additional Information ASINB00DOQCWF8 Customer Reviews ,"Product Description Now you can create, build and customise your own world of Minecraft with this highly detailed and fully articulated action figure pack which featuring 6 Animal Mobs including Cow, Chicken, Pig, Sheep, Tamed Wolf, Ocelot. For ages 6 years and over. Box Contains Includes 6 fully articluated Minecraft Animal Mob action figures","Good. // 5.0 // 23 Aug. 2014 // By
    
    marguerite simmonds
  
 on 23 Aug. 2014 // A must for the minecraft fan. Fun set of the characters. well packed and fast delivery. | Got this for my daughter and she is really enjoying ... // 5.0 // 15 Sept. 2014 // By
    
    Highlander
  
 on 15 Sept. 2014 // Got this for my daughter and she is really enjoying them.  The only negative is that the paint on the wolf rubbed off on the first day. | Cute toy, cheapest price and great delivery. // 5.0 // 14 Sept. 2014 // By
    
    KayCross
  
 on 14 Sept. 2014 // Arrived very quickly, used amazon lock",Party Favours,,,,Party Supplies
030dd87661946212e9c2621d9507a55d,"Pack of 12 - 5"" Rainforest Rubber Lizards - Great Party Loot Bag Fillers",MunchieMoosKids,6.00,,5,4.6,"Technical Details Manufacturer recommended age:3 years and up    Additional Information ASINB00LXGZ2I0 Best Sellers Rank 43,264 in Toys & Games (See top 100) #148 in Toys & Games > Figures & Playsets > Dinosaurs #1033 in Toys & Games > Party Supplies > Party Favours Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available30 Oct. 2012    Feedback  Would you like to update product info or give feedback on images?",See our storefront for even more Filled Bags and Party Toys!,"Great quality lizards // 5.0 // 13 Aug. 2015 // By
    
    Mr SEAN REILLY
  
 on 13 Aug. 2015 // I got these to use as geocaching swag. I received three of each design shown. The size of these lizards was perfect for my purposes. The undersides of the lizards are gray and don't match the top, but this is a minor issue, as the lizards do look really nice (especially the eyes). The skin is also textured appropriately, and each design has a unique shape (the heads and tails are slightly different between designs). If you are looking for lizard toys for any purpose, these are a fantastic choice. ",Party Favours,,,,Party Supplies
e7b4aea79644b07c557fdb224fd51815,LEGO Friends 41043: Penguin's Playground,LEGO,15.95,15,10,5.0,"Technical Details Item Weight50 g Product Dimensions6 x 5 x 4 cm Manufacturer recommended age:5 - 12 years Item model number41043 Main Language(s)Italian manual, German manual, French manual, English manual, Spanish manual Number of Puzzle Pieces46 Assembly RequiredNo Batteries Required?No Batteries Included?No ColorWhite    Additional Information ASINB00GUCJEMM Best Sellers Rank 79,117 in Toys & Games (See top 100) #1853 in Toys & Games > Party Supplies > Party Favours #3230 in Toys & Games > Building & Construction Toys Shipping Weight45 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available23 Dec. 2013    Feedback  Would you like to update product info or give feedback on images?","Product Description The cute and playful penguin likes nothing more than playing on its super new slide in the Penguin's Playground. After a long day playing, put penguin to bed for a nap before its time to feast on the tasty fish. Care for your very own LEGO Friends animal! Box Contains 1 x a cute penguin figure with a bow","excellent addition to the Friends Animals series // 5.0 // 13 Mar. 2014 // By
    
    Su
  
TOP 100 REVIEWER on 13 Mar. 2014 // This is one of the Friends Animals 4th set release - the grouping for this release are a tiger cub, a purple turtle and this cute little penguin.""Pengie"" (real name ""Casper""!) looks a little grumpy - even the bow doesn't seem to help his/her mood.  It may be that Pengie would have preferred a bow that matched the colouring of his playground build.  Grumpy or not (s)he is still a little cutie.Penguin has a fish for his lunch ... but the silver colour fish is bigger th",Party Favours,,,,Party Supplies
dcbce8eb9fcb5e29e0cd0e943432623c,Pack of 12 - Plastic Realistic Snakes - Great Halloween Party Loot Bag Fillers,MunchieMoosKids,5.04,,7,4.0,Technical Details Manufacturer recommended age:3 years and up    Additional Information ASINB00J67OG2G Customer Reviews ,See our storefront for even more Filled Bags and Party Toys!,"A bit small and the colours could be brighter. ... // 3.0 // 17 Jun. 2015 // By
    
    paperbackwriter101
  
 on 17 Jun. 2015 // A bit small and the colours could be brighter. But actually quite realistic - my wife got the scare of her life! (most amusing!) | Average snakes. // 3.0 // 8 Mar. 2015 // By
    
    I.E
  
 on 8 Mar. 2015 // Not particularly well moulded or painted but nothing especially wrong with them. I spray painted them black and used them for halloween decorations. I'm not sure a child would mind though! | Five Stars // 5.0 // 28 Jan. 2015 // By
    
    Ellissa
  
 on 28 J",Party Favours,,,,Party Supplies
4a7b3001a9006e37ac5496c18dfcbffe,"Wooden Pocket Puzzle in a metal tin - Boy, Boys, Child, Kids Best, Top, Most Popular Present, Gift - Toys, Games For Christmas, Xmas or Birthdays - Suitable Age 3+",Great Gifts,,,1,4.0,"Technical Details Manufacturer recommended age:3 years and up    Additional Information ASINB00Q8NGGQA Best Sellers Rank 218,389 in Toys & Games (See top 100) #933 in Toys & Games > Jigsaws & Puzzles > Brain Teasers #4498 in Toys & Games > Party Supplies > Party Favours Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available27 Nov. 2014    Feedback  Would you like to update product info or give feedback on images?",,"Four Stars // 4.0 // 18 Jan. 2015 // By
    
    Karen Isted
  
 on 18 Jan. 2015 // It was good, although quite easy to do",Party Favours,,,,Party Supplies
d08f0ceeb160db41dbbcad6ebff1f388,Pirate rings pack of 6 (ideal for party bags) made from black soft rubber with various pirate or skull and crossbone designs,Fish Around,1.95,7,21,4.6,Technical Details Manufacturer recommended age:3 years and up Item model number054-534PMS-6 Colormulticoloured    Additional Information ASINB005HDHRY2 Customer Reviews ,"Each Pirate Ring is made from stretchy black rubber, with one of four pirate design badges stuck to the top. Some designs will be duplicated","Better than expected // 4.0 // 5 Sept. 2015 // By
    
    Jenniclair
  
 on 5 Sept. 2015 // Added to party bags that were a bit girly for the boys....they are sturdier than I expected and seem to be pretty good quality.  The kids liked them.  Would recommend. | happy // 5.0 // 27 April 2014 // By
    
    jeanette pace
  
 on 27 April 2014 // these rings are very good quality and will be perfect for our pirate themed partygrandson loves them and the fit is goodadults can also wear them ... bonus | nice party bag filler // 4.0 // 13 Jun. 2014 // By
    
    Georgina M.
  
 on 13 Jun. 2014 // g",Party Favours,,,,Party Supplies
6f8f79e3a725a6482c895f99174f4c66,Moshi Monsters Tube of Moshlings,Moshi Monsters,,,33,4.8,"Technical Details Item Weight299 g Product Dimensions70 x 5.2 x 4.8 cm Manufacturer recommended age:36 months - 4 years Item model number78035 Main Language(s)English Batteries Required?No Batteries Included?No Material Type(s)Plastic Colormulticoloured    Additional Information ASINB00C2MGMD8 Best Sellers Rank 66,775 in Toys & Games (See top 100) #1539 in Toys & Games > Figures & Playsets > Accessories #1566 in Toys & Games > Party Supplies > Party Favours Shipping Weight299 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available17 Jun. 2013    Feedback  Would you like to update product info or give feedback on images?","Product Description Welcome to Moshi Monsters. A virtual world of monstrous proportions where kids can adopt their own pet monster. Monstro City provides and exciting platform for users to make friends, explore the world, solve puzzles and of course look after your new pet.Moshling are little creatures that live in the wilds of the Moshi Monsters world. Players can capture them by planting seeds in their garden. If they get the correct combination of seeds to bloom a Moshling will be attracted to their garden.How to create your Moshi. Adopt one of the six monsters, customize its colour scheme and then name it. Nurture it so that it is happy and healthy.Have fun with your Moshi. Play a daily puzzle to earn Rox (in-game currency) and go shopping with the Rox you have earned. Communicate with your friends via their pin boards. Customise your monster and style its room.Build up your Moshi Monsters collection with the mega tube of 21 collectable figures from the 'Originals' collection. For ages 4 years up. Box Contains 21 x Moshlings","Delighted // 5.0 // 30 Dec. 2013 // By
    
    growler
  
 on 30 Dec. 2013 // I bought this as another present for my great niece and again she could not wait to open it. She absolutely loved all the Moshi monsters in the tube. | a bit disappointing // 4.0 // 29 Nov. 2013 // By
    
    sian
  
 on 29 Nov. 2013 // I bought this product when it was on offer. Would not have paid full price for it. The tube was smaller than I thought but my son loves it. A good gift for a moshi fan. The only problem was it wasn't packed well and when it arrived it tube was squashed and broken | moshi mad // 4.0 ",Party Favours,,,,Party Supplies
3c09c794532a3d311cc21a9ecdea8eb1,Red Panda Ooma The Zelfs Series 4 Medium Zelfs,Character,14.99,3,1,5.0,Technical Details Item Weight59 g Product Dimensions15.2 x 10.2 x 5.1 cm Manufacturer recommended age:5 years and up Manufacturer referenceMu0609Ooma    Additional Information ASINB00TFPWLQW Customer Reviews ,"Meet the Zelfs! The newest and cutest collectable characters around! When the twilight moon is in the sky, Zelfs appear in a secret garden called Zardenia... an enchanted world of magical Fabitats. Zelfs are playful creatures with unique personalities.","Five Stars // 5.0 // 1 Oct. 2015 // By
    
    Rebecca kennedy
  
 on 1 Oct. 2015 // Daughter loves it",Fashion Dolls & Accessories,,,,Dolls & Accessories
130a2483894e3f93371e3e5c8cba6960,Traditional Painted Wooden Farm Tractor 22cm X 12cm - Red,PinkWebShop,5.70,,1,5.0,"Technical Details Item Weight835 g Product Dimensions24 x 15 x 12 cm Manufacturer recommended age:3 years and up Colorred    Additional Information ASINB00CRD7NQW Best Sellers Rank 441,872 in Toys & Games (See top 100) #104 in Toys & Games > Dolls & Accessories > Fashion Dolls & Accessories > Vehicles Shipping Weight835 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available30 Jan. 2014    Feedback  Would you like to update product info or give feedback on images?",AGP Traditional Painted Wooden Farm Tractor 22 cm x 12 cm,"Great // 5.0 // 2 Nov. 2015 // By
    
    Amazon Customer
  
 on 2 Nov. 2015 // Great toy",Fashion Dolls & Accessories,Vehicles,,,Dolls & Accessories
8e7c4ff3f6fc14645810d02c69d00742,Barbie My Style House Dinner Date,Barbie,,5,12,4.7,Technical Details Item Weight259 g Product Dimensions17.8 x 7.6 x 26.7 cm Manufacturer recommended age:3 years and up Item model numberCGM01 Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB00M5ATYDW Customer Reviews ,"Product Description Barbie doll is known for her signature style. Girls can express their own signature style, choosing how they want their home to look and the stories they want to tell. With a vibrant selection of furniture and accessories (each sold separately) girls can decorate the Starter House (sold separately) to fit the scene they are creating. This dinner date set includes the furniture and accessories needed to extend storytelling into authentic and engaging play.Barbie doll (sold separately) can entertain in style with this table - a translucent blue top rests on a sleek silvery base - two wooden chairs with printed pink chevron cushions, two cups, two plates, two forks and one vase with flowers are also included to tell the whole fun story. The pieces are designed with bright colours and Barbie signature style. Plus, some accessories have handles that fit on Barbie doll's hand (doll sold separately) for even more added realism. Girls will love arranging and rearranging these pieces to suit their stories and imaginations. Select furniture and accessories from Barbie doll's designs to suit any house-decorating style (each sold separately). Ages three and older. Box Contains 1 x Dinner date set includes the furniture and accessories needed to extend storytelling into authentic and engaging play","It's very cute and sturdy enough, really light // 4.0 // 9 Jan. 2016 // By
    
    Amazon Customer
  
 on 9 Jan. 2016 // I thought I was Buying knock off because I felt the price was cheap, but was surprised when I saw it was actually Mattel.  It's very cute and sturdy enough, really light, but the materials seem cheap so I'm wondering about durability over time.  However, it is definitely a great addition to our Barbie collection. Our dolls have sat without fallen over an unacceptable amount of times so I'd recommend it. | Great // 5.0 // 23 Sept. 2015 // By
    
    greg batty
  
 on 23 Sep",Fashion Dolls & Accessories,Houses,,,Dolls & Accessories
5117fb8b972e89434512d321a5932f9e,Princess Elise Magnetic Dress Up Playset,Melissa & Doug,9.99,6,6,4.7,"Technical Details Item Weight907 g Product Dimensions21 x 29.2 x 2.5 cm Manufacturer recommended age:36 months - 6 years Item model number3553 Original Release Date1920 Main Language(s)English published, English Number of Puzzle Pieces26 Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB000IEBY30 Best Sellers Rank 189,551 in Toys & Games (See top 100) #2786 in Toys & Games > Dolls & Accessories > Fashion Dolls & Accessories #6785 in Toys & Games > Building & Construction Toys Shipping Weight794 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available20 Feb. 2008    Feedback  Would you like to update product info or give feedback on images?",This set includes a magnetic wooden doll with a wooden stand and lots of colorful and attractive magnetic outfits and accessories for pretend play!,"A wonderful toy! // 5.0 // 25 Jan. 2013 // By
    
    Middlemarch
  
 on 25 Jan. 2013 // I cannot recommend this toy highly enough for little girls aged two to three. It proved an absolute hit with my little daughter this christmas. She absolutely loved it.She got great fun dressing up the princess and, along the way, learned her colours and new words such as tiara, sleeves, skirt, top etc.Like others who have reviewed this toy before, I thought it a shame that the lid for the box in which the pieces are kept is made of throw-away plastic. However, we simply popped the princess and her variou",Fashion Dolls & Accessories,,,,Dolls & Accessories
6dbbab031acb685633a685a38bab2917,Barbie Dream House Playset,Barbie,214.99,5,17,4.2,"Technical Details Item Weight12 Kg Product Dimensions76.2 x 21.6 x 86.4 cm Batteries:3 AAA batteries required. Manufacturer recommended age:3 years and up Item model numberCJR47 Main Language(s)German, English, French, Dutch, Italian Assembly RequiredNo Batteries Required?Yes Batteries Included?No Remote Control Included?No    Additional Information ASINB00T03U6AC Best Sellers Rank 54,543 in Toys & Games (See top 100) #16 in Toys & Games > Dolls & Accessories > Fashion Dolls & Accessories > Houses Shipping Weight12 Kg Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available14 Aug. 2015    Feedback  Would you like to update product info or give feedback on images?","Product Description Move right into the Barbie Dream house and discover a world of possibilities because with Barbie, anything is possible! Three floors, seven rooms and a working elevator let kids dream up all kinds of stories, from a fun night in to getting ready for girls' night out. The built-in garage has a door that realistically opens and closes by sliding a tab. It's the perfect space for parking Barbie doll's car (sold separately), or customize the house and use the garage as a bonus room to fit any story. Attached to the garage is a beautiful atrium window where Barbie doll (sold separately) can gaze out on the stunning Malibu sunsets -- but flip the window down, and it converts into a swimming pool, perfect for a fun pool party for Barbie doll and her friends! The classic indoor rooms have modern touches with Barbie signature trendy designs and details. Spark imagination with lights, sound and even motion throughout the house in a fun way with a new interactive tech feature. A ""smart"" furniture piece -- designed to look like a living room cabinet or kitchen island on one side and a bathroom vanity on the other -- magically recognizes included ""smart"" accessories that activate different lights, sounds and motions to bring stories to life. Click in the fan to set the blades in motion, or snap in the stovetop grill for ""flaming"" lights and a sizzling sound. The fish in the aquarium swim around as it lights up and makes bubble sounds. And perfect for the bathroom, the sink with bubbles lights up and plays tooth-brushing and water sounds while the toilet makes a flushing noise. Enter the house and a world of possibilities through the tall pink door. And don't forget to check the mail -- ""envelopes"" are included to expand the play with fun realism. Hungry? Get cooking in the kitchen with its sleek appliances and realistic cookware and groceries. On the second floor, dine in style in the dining room at the modern table set for two; in the bathroom, prepare for a big night out at the sink/vanity and luxe tub; and give pets their own space to play in the adorable room dedicated to Barbie doll's many animal friends. The third floor offers more storytelling possibilities with a beautiful bedroom, complete with a dramatic pink canopied bed; a walk-in closet where Barbie doll can check out her amazing outfits in the mirror and hang up her fashions (sold separately); and a gorgeous living room with a special twist of its own -- place your own smartphone (not included) into the ""flat screen"" television and let Barbie get cosy on the couch with a movie or video. Send Barbie doll up and down the working elevator -- easily activated with a child-friendly sliding tab -- as they play out one fabulous story after another! Collect Barbie doll and her family and friends to expand the play to dreamy proportions -- because with Barbie, anything is possible! Dolls, pets and car sold separately; subject to availability. Dolls cannot stand alone. Smartphone not included. Colours and decorations may vary. Box Contains Dream House Playset","Hours of fun! // 5.0 // 9 Jan. 2016 // By
    
    Gracie
  
 on 9 Jan. 2016 // My 4 1/2 year old was beside herself with excitement upon finding this Christmas morning! Very simple to put together, done in less than 45 mins. Love the added extras that clip onto the sink- the fish tank being a favourite. My daughter was also very excited at the fact you can pop mummy or daddies iPhone or iPod in and it transforms into barbies television. This is very big and obviously expensive but totally worth it for the smiles and hours of fun- my daughter has played with nothing else since Christmas Day! O",Fashion Dolls & Accessories,Houses,,,Dolls & Accessories
64e0f7cdf87963b62a2cec9527c58ef1,Barbie Collector Fashion Model Bride Dress,Barbie,64.99,10,1,5.0,"Technical Details Item Weight635 g Product Dimensions15.2 x 5.7 x 34.3 cm Item model numberBCP83 Main Language(s)Italian manual, German manual, French manual, English manual, Spanish manual Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB00GRMJKLA Customer Reviews ","Product Description Inspired by the rich, evocative fashion of Milan's runways, Barbie Design Director Robert Best captures the aesthetic of this fashion capital with designs and details that offer tribute to the region's rich clothing and textile industries. All eyes will be on this bride, whether she's walking the runway or the aisle. With a tea-length hem, the bell-shaped skirt on this wedding dress rings gorgeous. Classic white is modernized with a silvery filigree on the bodice and upper skirt. Interwoven sequins add a touch of romantic sparkle. A sweetheart neckline stands out with cut-out accents and sheer puffs of sleeve lying off the shoulder. It's the perfect frame for this beautiful bride, with her sparkling makeup and gorgeous hair. A silvery tiara with diamond-like ""gems"" holds her short veil in place; lace-like trim matches the bodice. The wedding look is complete with short white gloves, sheer white stockings and white sling back shoes. Picture-perfect accessories include a bouquet of white flowers and a lacy clutch, both of which fit in her hands. She'll have collectors saying, ""I do!"" Box Contains Includes 1 x Barbie Collector Fashion Model Bride Dress","Five Stars // 5.0 // 25 Sept. 2015 // By
    
    Andreia Rodrigues
  
 on 25 Sept. 2015 // Perfect",Fashion Dolls & Accessories,Fashion Dolls,,,Dolls & Accessories
2d81d36faf1226c973674f98ae510cae,Bob the Builder Snap Trax Pull Back Scrambler Vehicle,Bob,4.99,3,2,4.0,"Technical Details Manufacturer recommended age:3 years and up    Additional Information ASINB0038M85X6 Best Sellers Rank 383,087 in Toys & Games (See top 100) Shipping Weight100 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available16 Feb. 2010    Feedback  Would you like to update product info or give feedback on images?",an ideal gift for any Bob fan,"Not a great toy for a child // 3.0 // 3 Dec. 2015 // By
    
    Mr. M. George
  
 on 3 Dec. 2015 // My boy broke the pull back and the wheel  cover came off. Not a great toy for a child. More a desk ornament if you like that kind of thing. Also smaller than the rest of the toys. | bob the builder scramblertrax pull back quad. // 5.0 // 13 Sept. 2013 // By
    
    amberanne
  
 on 13 Sept. 2013 // It was perfect for my 3year old grandson, he loved it.It is well priced and well made. I would reccomend.",Bob the Builder,Toys,,,Characters & Brands
24f4a327f105dcafb31ce658cb078eae,Character Options Bob The Builder Power Drill Convertible,Character Options,13.60,3,8,4.9,"Technical Details Item Weight240 g Product Dimensions27.6 x 20.2 x 10.4 cm Manufacturer recommended age:3 years and up Item model number03940 Main Language(s)English manual, English Assembly RequiredNo Batteries Required?No Batteries Included?No Material Type(s)Plastic    Additional Information ASINB006I6L6SK Best Sellers Rank 93,678 in Toys & Games (See top 100) #3746 in Toys & Games > Building & Construction Toys Shipping Weight240 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available1 Jan. 2012    Feedback  Would you like to update product info or give feedback on images?","Product Description 2 toys in 1! Convert Bob the Builder into a handy power drill, ready for DIY action in under 10 easy moves.","Excellent product. // 5.0 // 20 Mar. 2013 // By
    
    stacey'milne
  
 on 20 Mar. 2013 // Bought this as a present for my 2 year old, he absolute loved it, his slightly older brother loved it aswell. Defiantly worth buying, converts really easily. | Son loved it! // 5.0 // 10 Feb. 2013 // By
    
    miss hk webster
  
 on 10 Feb. 2013 // My 3 year old son loves this! Was a bit unsure as it was so cheap but he thinks it is great! Definitely worth the money | excellent // 5.0 // 8 April 2013 // By
    
    barbara carr
  
 on 8 April 2013 // I bought this at the sale price and it was great v",Bob the Builder,Toys,,,Characters & Brands
b88f588e12304d5399a47b60f304493f,Bob the Builder Travis Vehicle and Trailer,Born To Play,,2,6,5.0,"Technical Details Item Weight122 g Product Dimensions12.7 x 3.8 x 7.6 cm Manufacturer recommended age:3 years and up Item model number5016126681578 Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB000296KTO Best Sellers Rank 206,229 in Toys & Games (See top 100) Shipping Weight798 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available1 Jan. 2004    Feedback  Would you like to update product info or give feedback on images?",Manufacturer's Description Have fun making Travis move and placing bails of hay into his attachable trailer. Manufacturer's recommended age 3 years +.,"A Bob Favourite // 5.0 // 24 Mar. 2009 // By
    
    CK
  
 on 24 Mar. 2009 // My 2 year old son loves Bob the Builder and has most of the original friction Bob vehicles, as hand-me-downs from his cousin and they are all still intact and played with often.Travis and his trailer is one of the best.  It's fast (which kids love), the trailer fixes easily and 'stays put' and is big enough to carry a multitude of characters - a must for any Bob vehicle collection! | Travis the Tractor // 5.0 // 24 Aug. 2009 // By
    
    Snippetygiblets
  
 on 24 Aug. 2009 // I purchased this for my 2 year old so",Bob the Builder,Toys,,,Characters & Brands
4b0cda167c3847fc081de70fc78eae8f,Build It With Bob The Builder - 50 Extra Bricks,MAPS Toys,5.99,,3,4.7,"Technical Details Item Weight499 g Product Dimensions16.6 x 12.2 x 6.4 cm Manufacturer recommended age:3 years and up Item model numberMBB005 Material Type(s)Clay    Additional Information ASINB001IZZ36W Best Sellers Rank 136,482 in Toys & Games (See top 100) #5185 in Toys & Games > Building & Construction Toys Shipping Weight739 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available1 Jan. 2008    Feedback  Would you like to update product info or give feedback on images?",Manufacturer's Description Pack of 50 real clay bricks to use with the Bob the Builder Brick building playsets.,"Kids of all ages // 5.0 // 31 July 2013 // By
    
    Harjit
  
 on 31 July 2013 // This is a great gift for any buddy DIY apprentice, my nephew loved it in fact his dad enjoyed it just as much if not more even though he says he was just 'assisting'!! | Happy with the purchase // 4.0 // 27 Jan. 2016 // By
    
    Sam
  
 on 27 Jan. 2016 // Arrived promptly.  A bit dusty, but then they are made from real bricks!Happy with the purchase | Five Stars // 5.0 // 20 Nov. 2015 // By
    
    Amazon Customer
  
 on 20 Nov. 2015 // Great bricks my grandsons will love em really good well made",Bob the Builder,Toys,,,Characters & Brands
5c01de50ae850208606090ae1067e233,4M Lemon Clock,4M,3.99,7,13,4.3,"Technical Details Item Weight9 g Product Dimensions19.6 x 13.2 x 1.8 cm Manufacturer recommended age:5 years and up Item model numberGG2749 Batteries Included?No    Additional Information ASINB0065FYTT2 Best Sellers Rank 7,650 in Toys & Games (See top 100) #18 in Toys & Games > Toddler Toys > Teaching Clocks #322 in Toys & Games > Education & Science Shipping Weight9 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available10 Nov. 2011    Feedback  Would you like to update product info or give feedback on images?","Product Description Discover the science of batteries by powering a clock with just a lemon. Electricity and chemical reactions become more understandable. Kids put the zinc and copper electrodes into the lemon. The lemon, zinc and copper combine in a chemical reaction and create voltage to run the clock. An intriguing demonstration kit for classroom lessons or science projects. This kit contains copper and zinc plates, wire, tape, digital clock, and full instructions. Suitable for children aged 5 and above. Box Contains 1 x Copper Bar1 x Zinc barConnection Wires1 x LCD Clock","I love it // 5.0 // 9 Sept. 2014 // By
    
    S. Lane
  
 on 9 Sept. 2014 // Brilliant scientific toy for children and it really works! | Awesome! // 5.0 // 25 Jan. 2015 // By
    
    Sofi
  
 on 25 Jan. 2015 // Works well, great fun! | I think the adults enjoyed making it just as much as the kids // 5.0 // 24 Feb. 2016 // By
    
    jk poynton
  
 on 24 Feb. 2016 // Bought as a present.  I think the adults enjoyed making it just as much as the kids! | Five Stars // 5.0 // 9 Mar. 2016 // By
    
    nicnak
  
 on 9 Mar. 2016 // works great! also works with potatoes, oranges and carrots! | ",Teaching Clocks,,,,Baby & Toddler Toys
b4f85729aa08be3cf2ba78c191caf3c8,Clock Movement Medium Shaft,P&D,8.99,3,16,4.0,"Technical Details Item Weight100 g Product Dimensions9.4 x 8 x 3.6 cm Manufacturer recommended age:3 years and up Manufacturer referenceCLOCKMED    Additional Information ASINB0027IY6H6 Best Sellers Rank 21,928 in Toys & Games (See top 100) #52 in Toys & Games > Toddler Toys > Teaching Clocks Shipping Weight100 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available9 Sept. 2012    Feedback  Would you like to update product info or give feedback on images?",UTS German made Clock Movement Medium Shaft,"fixing my old clock // 3.0 // 12 July 2010 // By
    
    Dmd Goetz-austin
  
 on 12 July 2010 // as there are so many different types of clockmovements I took a bit of a risk ordering online. As I thought, the movement didnt fit my clockface. the diameter of the shaft was too big. And my old hands didnt fit either. But delivery of this product was speedy and refund wasnt a problem either. | Nice clock mechanism, a little overpriced // 4.0 // 12 Jun. 2011 // By
    
    Lol
  
 on 12 Jun. 2011 // This replacement clock mechanism was perfect for me as it has straight sides on the spindles which",Teaching Clocks,,,,Baby & Toddler Toys
80055f0ba315f6ae2efb480579486cda,"LEGO Classic Led Book Light, Blue, White and Red (Colors Vary)",LEGO,,3,1,5.0,"Technical Details Item Weight23 g Product Dimensions26.7 x 20.3 x 19 cm Batteries:2 CR2 batteries required. (included) Manufacturer recommended age:12 years and up Item model numberLGLCL1 Number of Puzzle Pieces60 Assembly RequiredNo Batteries Required?Yes Batteries Included?Yes    Additional Information ASINB00BYYRLQM Best Sellers Rank 313,512 in Toys & Games (See top 100) #186 in Home & Garden > Kitchen & Home > Indoor Lighting > Specialty & Decorative Lighting > Book Lights #10009 in Toys & Games > Building & Construction Toys Shipping Weight23 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available30 Aug. 2013    Feedback  Would you like to update product info or give feedback on images?","LEGO Classic Led Book Light, Blue, White and Red (Colors Vary)","Sweet little light // 5.0 // 10 Jun. 2014 // By
    
    Amazon Customer
  
 on 10 Jun. 2014 // This is a lovely stocking filler and a novel book light for lego fans! Quick postage, this product is recommended.",Specialty & Decorative Lighting,Book Lights,,,Indoor Lighting
